<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2026.01.02	02:10:00	1.17629	1.17630	1.17618	1.17629	57	0	8
2026.01.02	02:15:00	1.17629	1.17631	1.17611	1.17617	80	0	8
2026.01.02	02:20:00	1.17618	1.17618	1.17606	1.17613	59	0	8
2026.01.02	02:25:00	1.17613	1.17617	1.17603	1.17607	66	0	8
2026.01.02	02:30:00	1.17607	1.17607	1.17593	1.17596	76	0	8
2026.01.02	02:35:00	1.17596	1.17601	1.17586	1.17589	75	0	8
2026.01.02	02:40:00	1.17589	1.17600	1.17579	1.17600	74	0	8
2026.01.02	02:45:00	1.17600	1.17600	1.17590	1.17592	48	0	8
2026.01.02	02:50:00	1.17592	1.17594	1.17577	1.17580	62	0	8
2026.01.02	02:55:00	1.17580	1.17591	1.17579	1.17588	70	0	8
2026.01.02	03:00:00	1.17588	1.17619	1.17587	1.17613	63	0	8
2026.01.02	03:05:00	1.17613	1.17620	1.17602	1.17613	76	0	8
2026.01.02	03:10:00	1.17613	1.17615	1.17603	1.17613	47	0	8
2026.01.02	03:15:00	1.17613	1.17620	1.17608	1.17619	74	0	8
2026.01.02	03:20:00	1.17619	1.17620	1.17607	1.17617	44	0	8
2026.01.02	03:25:00	1.17617	1.17630	1.17613	1.17626	42	0	8
2026.01.02	03:30:00	1.17626	1.17629	1.17618	1.17619	63	0	8
2026.01.02	03:35:00	1.17619	1.17628	1.17614	1.17617	76	0	8
2026.01.02	03:40:00	1.17618	1.17633	1.17617	1.17633	61	0	8
2026.01.02	03:45:00	1.17633	1.17636	1.17628	1.17632	45	0	8
2026.01.02	03:50:00	1.17632	1.17646	1.17632	1.17641	63	0	8
2026.01.02	03:55:00	1.17641	1.17642	1.17633	1.17639	54	0	8
2026.01.02	04:00:00	1.17640	1.17645	1.17633	1.17642	67	0	8
2026.01.02	04:05:00	1.17640	1.17641	1.17625	1.17628	50	0	8
2026.01.02	04:10:00	1.17626	1.17626	1.17602	1.17607	61	0	8
2026.01.02	04:15:00	1.17607	1.17612	1.17602	1.17610	77	0	8
2026.01.02	04:20:00	1.17610	1.17611	1.17590	1.17596	78	0	8
2026.01.02	04:25:00	1.17596	1.17596	1.17577	1.17580	91	0	8
2026.01.02	04:30:00	1.17580	1.17583	1.17565	1.17565	89	0	8
2026.01.02	04:35:00	1.17565	1.17571	1.17558	1.17570	58	0	8
2026.01.02	04:40:00	1.17569	1.17569	1.17550	1.17556	51	0	8
2026.01.02	04:45:00	1.17556	1.17570	1.17553	1.17568	46	0	8
2026.01.02	04:50:00	1.17568	1.17570	1.17555	1.17560	47	0	8
2026.01.02	04:55:00	1.17560	1.17561	1.17548	1.17554	53	0	8
2026.01.02	05:00:00	1.17554	1.17554	1.17546	1.17549	63	0	8
2026.01.02	05:05:00	1.17548	1.17554	1.17545	1.17550	50	0	8
2026.01.02	05:10:00	1.17550	1.17557	1.17549	1.17555	31	0	8
2026.01.02	05:15:00	1.17555	1.17564	1.17553	1.17555	40	0	8
2026.01.02	05:20:00	1.17555	1.17564	1.17551	1.17563	65	0	8
2026.01.02	05:25:00	1.17561	1.17567	1.17557	1.17566	52	0	8
2026.01.02	05:30:00	1.17565	1.17573	1.17561	1.17570	52	0	8
2026.01.02	05:35:00	1.17570	1.17576	1.17556	1.17564	62	0	8
2026.01.02	05:40:00	1.17564	1.17567	1.17551	1.17558	46	0	8
2026.01.02	05:45:00	1.17558	1.17563	1.17523	1.17533	74	0	8
2026.01.02	05:50:00	1.17533	1.17535	1.17519	1.17526	55	0	8
2026.01.02	05:55:00	1.17528	1.17541	1.17506	1.17509	120	0	8
2026.01.02	06:00:00	1.17509	1.17511	1.17485	1.17486	77	0	8
2026.01.02	06:05:00	1.17486	1.17490	1.17474	1.17484	80	0	8
2026.01.02	06:10:00	1.17484	1.17492	1.17468	1.17469	80	0	8
2026.01.02	06:15:00	1.17470	1.17470	1.17449	1.17467	118	0	8
2026.01.02	06:20:00	1.17467	1.17467	1.17432	1.17443	117	0	8
2026.01.02	06:25:00	1.17443	1.17448	1.17430	1.17435	131	0	8
2026.01.02	06:30:00	1.17434	1.17436	1.17413	1.17421	91	0	8
2026.01.02	06:35:00	1.17421	1.17440	1.17420	1.17436	85	0	8
2026.01.02	06:40:00	1.17436	1.17436	1.17427	1.17428	60	0	8
2026.01.02	06:45:00	1.17428	1.17442	1.17423	1.17436	54	0	8
2026.01.02	06:50:00	1.17436	1.17452	1.17425	1.17441	116	0	8
2026.01.02	06:55:00	1.17441	1.17441	1.17418	1.17436	91	0	8
2026.01.02	07:00:00	1.17434	1.17442	1.17417	1.17440	156	0	8
2026.01.02	07:05:00	1.17440	1.17457	1.17430	1.17446	119	0	8
2026.01.02	07:10:00	1.17446	1.17453	1.17436	1.17448	129	0	8
2026.01.02	07:15:00	1.17448	1.17451	1.17434	1.17450	104	0	8
2026.01.02	07:20:00	1.17451	1.17468	1.17429	1.17435	130	0	8
2026.01.02	07:25:00	1.17435	1.17453	1.17411	1.17411	132	0	8
2026.01.02	07:30:00	1.17411	1.17412	1.17319	1.17326	251	0	8
2026.01.02	07:35:00	1.17326	1.17376	1.17321	1.17376	160	0	8
2026.01.02	07:40:00	1.17376	1.17386	1.17352	1.17353	160	0	8
2026.01.02	07:45:00	1.17353	1.17364	1.17319	1.17331	154	0	8
2026.01.02	07:50:00	1.17330	1.17357	1.17328	1.17344	172	0	8
2026.01.02	07:55:00	1.17344	1.17389	1.17342	1.17345	230	0	8
2026.01.02	08:00:00	1.17345	1.17379	1.17310	1.17317	438	0	8
2026.01.02	08:05:00	1.17314	1.17346	1.17301	1.17339	275	0	8
2026.01.02	08:10:00	1.17339	1.17368	1.17336	1.17345	199	0	8
2026.01.02	08:15:00	1.17345	1.17345	1.17238	1.17246	244	0	8
2026.01.02	08:20:00	1.17247	1.17280	1.17240	1.17260	258	0	8
2026.01.02	08:25:00	1.17260	1.17289	1.17237	1.17259	264	0	8
2026.01.02	08:30:00	1.17259	1.17293	1.17241	1.17290	314	0	8
2026.01.02	08:35:00	1.17288	1.17301	1.17270	1.17280	216	0	8
2026.01.02	08:40:00	1.17280	1.17299	1.17270	1.17279	178	0	8
2026.01.02	08:45:00	1.17277	1.17282	1.17254	1.17271	209	0	8
2026.01.02	08:50:00	1.17269	1.17294	1.17255	1.17275	232	0	8
2026.01.02	08:55:00	1.17273	1.17305	1.17266	1.17285	205	0	8
2026.01.02	09:00:00	1.17284	1.17298	1.17268	1.17274	178	0	8
2026.01.02	09:05:00	1.17274	1.17361	1.17272	1.17333	235	0	8
2026.01.02	09:10:00	1.17333	1.17348	1.17310	1.17310	202	0	8
2026.01.02	09:15:00	1.17310	1.17358	1.17304	1.17356	264	0	8
2026.01.02	09:20:00	1.17355	1.17370	1.17316	1.17318	193	0	8
2026.01.02	09:25:00	1.17318	1.17328	1.17291	1.17317	176	0	8
2026.01.02	09:30:00	1.17319	1.17320	1.17284	1.17305	181	0	8
2026.01.02	09:35:00	1.17305	1.17305	1.17268	1.17268	176	0	8
2026.01.02	09:40:00	1.17268	1.17285	1.17236	1.17284	227	0	8
2026.01.02	09:45:00	1.17283	1.17293	1.17272	1.17273	136	0	8
2026.01.02	09:50:00	1.17273	1.17278	1.17216	1.17236	187	0	8
2026.01.02	09:55:00	1.17238	1.17239	1.17204	1.17213	227	0	8
2026.01.02	10:00:00	1.17214	1.17217	1.17195	1.17206	175	0	8
2026.01.02	10:05:00	1.17204	1.17220	1.17191	1.17201	186	0	8
2026.01.02	10:10:00	1.17201	1.17201	1.17151	1.17155	188	0	8
2026.01.02	10:15:00	1.17155	1.17176	1.17135	1.17140	204	0	8
2026.01.02	10:20:00	1.17138	1.17161	1.17131	1.17161	161	0	8
2026.01.02	10:25:00	1.17162	1.17173	1.17129	1.17133	145	0	8
2026.01.02	10:30:00	1.17133	1.17183	1.17129	1.17152	200	0	8
2026.01.02	10:35:00	1.17152	1.17177	1.17139	1.17151	150	0	8
2026.01.02	10:40:00	1.17152	1.17176	1.17140	1.17167	197	0	8
2026.01.02	10:45:00	1.17168	1.17196	1.17158	1.17194	179	0	8
2026.01.02	10:50:00	1.17192	1.17211	1.17186	1.17197	182	0	8
2026.01.02	10:55:00	1.17195	1.17232	1.17195	1.17208	147	0	8
2026.01.02	11:00:00	1.17206	1.17208	1.17189	1.17190	108	0	8
2026.01.02	11:05:00	1.17190	1.17218	1.17186	1.17204	121	0	8
2026.01.02	11:10:00	1.17205	1.17205	1.17171	1.17181	109	0	8
2026.01.02	11:15:00	1.17180	1.17194	1.17174	1.17180	143	0	8
2026.01.02	11:20:00	1.17180	1.17187	1.17155	1.17168	147	0	8
2026.01.02	11:25:00	1.17170	1.17196	1.17170	1.17196	115	0	8
2026.01.02	11:30:00	1.17195	1.17221	1.17193	1.17205	175	0	8
2026.01.02	11:35:00	1.17204	1.17207	1.17147	1.17175	166	0	8
2026.01.02	11:40:00	1.17175	1.17211	1.17167	1.17193	200	0	8
2026.01.02	11:45:00	1.17193	1.17199	1.17171	1.17191	145	0	8
2026.01.02	11:50:00	1.17191	1.17196	1.17178	1.17188	128	0	8
2026.01.02	11:55:00	1.17188	1.17220	1.17178	1.17215	193	0	8
2026.01.02	12:00:00	1.17213	1.17235	1.17204	1.17231	179	0	8
2026.01.02	12:05:00	1.17230	1.17247	1.17227	1.17237	151	0	8
2026.01.02	12:10:00	1.17237	1.17245	1.17230	1.17236	112	0	8
2026.01.02	12:15:00	1.17236	1.17251	1.17227	1.17230	125	0	8
2026.01.02	12:20:00	1.17230	1.17254	1.17222	1.17250	111	0	8
2026.01.02	12:25:00	1.17250	1.17253	1.17234	1.17250	107	0	8
2026.01.02	12:30:00	1.17249	1.17249	1.17221	1.17238	115	0	8
2026.01.02	12:35:00	1.17238	1.17248	1.17217	1.17248	145	0	8
2026.01.02	12:40:00	1.17247	1.17267	1.17245	1.17265	131	0	8
2026.01.02	12:45:00	1.17267	1.17267	1.17240	1.17243	129	0	8
2026.01.02	12:50:00	1.17243	1.17251	1.17215	1.17220	120	0	8
2026.01.02	12:55:00	1.17220	1.17234	1.17207	1.17234	157	0	8
2026.01.02	13:00:00	1.17236	1.17258	1.17211	1.17252	236	0	8
2026.01.02	13:05:00	1.17253	1.17253	1.17208	1.17209	171	0	8
2026.01.02	13:10:00	1.17208	1.17254	1.17199	1.17243	229	0	8
2026.01.02	13:15:00	1.17243	1.17268	1.17240	1.17268	238	0	8
2026.01.02	13:20:00	1.17270	1.17285	1.17237	1.17283	207	0	8
2026.01.02	13:25:00	1.17281	1.17282	1.17210	1.17212	194	0	8
2026.01.02	13:30:00	1.17209	1.17211	1.17190	1.17198	228	0	8
2026.01.02	13:35:00	1.17201	1.17226	1.17193	1.17196	229	0	8
2026.01.02	13:40:00	1.17196	1.17215	1.17180	1.17193	204	0	8
2026.01.02	13:45:00	1.17193	1.17228	1.17180	1.17205	201	0	8
2026.01.02	13:50:00	1.17205	1.17218	1.17179	1.17198	211	0	8
2026.01.02	13:55:00	1.17198	1.17231	1.17187	1.17212	239	0	8
2026.01.02	14:00:00	1.17215	1.17220	1.17191	1.17197	216	0	8
2026.01.02	14:05:00	1.17195	1.17231	1.17187	1.17229	196	0	8
2026.01.02	14:10:00	1.17228	1.17232	1.17195	1.17199	170	0	8
2026.01.02	14:15:00	1.17200	1.17209	1.17155	1.17174	204	0	8
2026.01.02	14:20:00	1.17174	1.17221	1.17170	1.17219	206	0	8
2026.01.02	14:25:00	1.17219	1.17270	1.17216	1.17262	197	0	8
2026.01.02	14:30:00	1.17262	1.17273	1.17244	1.17273	268	0	8
2026.01.02	14:35:00	1.17273	1.17287	1.17246	1.17255	269	0	8
2026.01.02	14:40:00	1.17257	1.17277	1.17246	1.17257	212	0	8
2026.01.02	14:45:00	1.17257	1.17299	1.17247	1.17284	257	0	8
2026.01.02	14:50:00	1.17282	1.17285	1.17249	1.17279	215	0	8
2026.01.02	14:55:00	1.17277	1.17292	1.17264	1.17281	223	0	8
2026.01.02	15:00:00	1.17281	1.17334	1.17278	1.17327	264	0	8
2026.01.02	15:05:00	1.17327	1.17364	1.17321	1.17355	274	0	8
2026.01.02	15:10:00	1.17354	1.17365	1.17329	1.17336	201	0	8
2026.01.02	15:15:00	1.17336	1.17366	1.17325	1.17354	185	0	8
2026.01.02	15:20:00	1.17353	1.17372	1.17340	1.17345	204	0	8
2026.01.02	15:25:00	1.17345	1.17357	1.17313	1.17347	251	0	8
2026.01.02	15:30:00	1.17346	1.17363	1.17326	1.17340	312	0	8
2026.01.02	15:35:00	1.17342	1.17393	1.17342	1.17393	247	0	8
2026.01.02	15:40:00	1.17395	1.17417	1.17381	1.17384	271	0	8
2026.01.02	15:45:00	1.17385	1.17415	1.17375	1.17406	246	0	8
2026.01.02	15:50:00	1.17407	1.17459	1.17384	1.17459	358	0	8
2026.01.02	15:55:00	1.17459	1.17517	1.17459	1.17503	703	0	8
2026.01.02	16:00:00	1.17501	1.17540	1.17494	1.17495	487	0	8
2026.01.02	16:05:00	1.17495	1.17497	1.17453	1.17472	275	0	8
2026.01.02	16:10:00	1.17469	1.17470	1.17440	1.17440	221	0	8
2026.01.02	16:15:00	1.17440	1.17450	1.17413	1.17428	257	0	8
2026.01.02	16:20:00	1.17429	1.17458	1.17429	1.17447	202	0	8
2026.01.02	16:25:00	1.17447	1.17458	1.17430	1.17441	180	0	8
2026.01.02	16:30:00	1.17441	1.17459	1.17439	1.17452	170	0	8
2026.01.02	16:35:00	1.17452	1.17456	1.17412	1.17415	167	0	8
2026.01.02	16:40:00	1.17415	1.17419	1.17370	1.17374	207	0	8
2026.01.02	16:45:00	1.17374	1.17378	1.17357	1.17373	166	0	8
2026.01.02	16:50:00	1.17373	1.17375	1.17342	1.17355	168	0	8
2026.01.02	16:55:00	1.17354	1.17378	1.17338	1.17371	206	0	8
2026.01.02	17:00:00	1.17371	1.17374	1.17333	1.17345	169	0	8
2026.01.02	17:05:00	1.17344	1.17359	1.17317	1.17318	178	0	8
2026.01.02	17:10:00	1.17318	1.17347	1.17316	1.17339	180	0	8
2026.01.02	17:15:00	1.17338	1.17341	1.17312	1.17335	139	0	8
2026.01.02	17:20:00	1.17334	1.17360	1.17313	1.17315	161	0	8
2026.01.02	17:25:00	1.17315	1.17335	1.17308	1.17334	150	0	8
2026.01.02	17:30:00	1.17335	1.17360	1.17323	1.17358	172	0	8
2026.01.02	17:35:00	1.17358	1.17365	1.17329	1.17346	142	0	8
2026.01.02	17:40:00	1.17345	1.17351	1.17332	1.17335	119	0	8
2026.01.02	17:45:00	1.17336	1.17353	1.17303	1.17309	214	0	8
2026.01.02	17:50:00	1.17310	1.17310	1.17281	1.17297	144	0	8
2026.01.02	17:55:00	1.17299	1.17312	1.17289	1.17305	150	0	8
2026.01.02	18:00:00	1.17305	1.17310	1.17285	1.17289	158	0	8
2026.01.02	18:05:00	1.17289	1.17290	1.17261	1.17271	122	0	8
2026.01.02	18:10:00	1.17271	1.17271	1.17243	1.17250	109	0	8
2026.01.02	18:15:00	1.17250	1.17264	1.17241	1.17260	157	0	8
2026.01.02	18:20:00	1.17260	1.17266	1.17243	1.17246	122	0	8
2026.01.02	18:25:00	1.17244	1.17245	1.17226	1.17231	151	0	8
2026.01.02	18:30:00	1.17231	1.17231	1.17205	1.17211	152	0	8
2026.01.02	18:35:00	1.17213	1.17215	1.17163	1.17189	208	0	8
2026.01.02	18:40:00	1.17189	1.17202	1.17164	1.17168	184	0	8
2026.01.02	18:45:00	1.17168	1.17172	1.17151	1.17161	163	0	8
2026.01.02	18:50:00	1.17160	1.17186	1.17148	1.17186	153	0	8
2026.01.02	18:55:00	1.17188	1.17196	1.17180	1.17188	161	0	8
2026.01.02	19:00:00	1.17189	1.17189	1.17170	1.17178	142	0	8
2026.01.02	19:05:00	1.17178	1.17187	1.17147	1.17160	183	0	8
2026.01.02	19:10:00	1.17160	1.17169	1.17143	1.17167	165	0	8
2026.01.02	19:15:00	1.17168	1.17181	1.17162	1.17177	117	0	8
2026.01.02	19:20:00	1.17177	1.17179	1.17146	1.17148	120	0	8
2026.01.02	19:25:00	1.17149	1.17177	1.17148	1.17163	108	0	8
2026.01.02	19:30:00	1.17163	1.17169	1.17139	1.17149	145	0	8
2026.01.02	19:35:00	1.17150	1.17163	1.17142	1.17157	126	0	8
2026.01.02	19:40:00	1.17158	1.17173	1.17154	1.17168	92	0	8
2026.01.02	19:45:00	1.17170	1.17184	1.17169	1.17178	95	0	8
2026.01.02	19:50:00	1.17176	1.17208	1.17176	1.17203	130	0	8
2026.01.02	19:55:00	1.17206	1.17238	1.17206	1.17227	163	0	8
2026.01.02	20:00:00	1.17229	1.17234	1.17192	1.17192	152	0	8
2026.01.02	20:05:00	1.17191	1.17196	1.17149	1.17175	245	0	8
2026.01.02	20:10:00	1.17175	1.17201	1.17175	1.17180	121	0	8
2026.01.02	20:15:00	1.17180	1.17208	1.17179	1.17201	139	0	8
2026.01.02	20:20:00	1.17201	1.17211	1.17184	1.17192	143	0	8
2026.01.02	20:25:00	1.17193	1.17211	1.17189	1.17207	90	0	8
2026.01.02	20:30:00	1.17207	1.17216	1.17196	1.17196	104	0	8
2026.01.02	20:35:00	1.17196	1.17218	1.17192	1.17210	83	0	8
2026.01.02	20:40:00	1.17210	1.17216	1.17178	1.17181	143	0	8
2026.01.02	20:45:00	1.17181	1.17189	1.17167	1.17168	87	0	8
2026.01.02	20:50:00	1.17168	1.17171	1.17163	1.17166	99	0	8
2026.01.02	20:55:00	1.17166	1.17174	1.17152	1.17174	126	0	8
2026.01.02	21:00:00	1.17172	1.17209	1.17167	1.17207	87	0	8
2026.01.02	21:05:00	1.17206	1.17219	1.17200	1.17217	67	0	8
2026.01.02	21:10:00	1.17215	1.17224	1.17207	1.17207	67	0	8
2026.01.02	21:15:00	1.17208	1.17215	1.17204	1.17206	54	0	8
2026.01.02	21:20:00	1.17206	1.17206	1.17197	1.17198	39	0	8
2026.01.02	21:25:00	1.17198	1.17214	1.17197	1.17209	63	0	8
2026.01.02	21:30:00	1.17212	1.17225	1.17207	1.17219	63	0	8
2026.01.02	21:35:00	1.17219	1.17228	1.17209	1.17217	82	0	8
2026.01.02	21:40:00	1.17219	1.17227	1.17182	1.17187	91	0	8
2026.01.02	21:45:00	1.17187	1.17189	1.17172	1.17177	67	0	8
2026.01.02	21:50:00	1.17176	1.17213	1.17174	1.17203	148	0	8
2026.01.02	21:55:00	1.17201	1.17202	1.17181	1.17196	87	0	8
2026.01.04	22:05:00	1.17224	1.17240	1.17189	1.17213	32	0	48
2026.01.04	22:10:00	1.17208	1.17213	1.17193	1.17207	24	0	48
2026.01.04	22:15:00	1.17207	1.17217	1.17203	1.17216	24	0	48
2026.01.04	22:20:00	1.17216	1.17218	1.17207	1.17215	22	0	48
2026.01.04	22:25:00	1.17215	1.17218	1.17209	1.17211	20	0	48
2026.01.04	22:30:00	1.17211	1.17211	1.17193	1.17198	28	0	48
2026.01.04	22:35:00	1.17198	1.17200	1.17193	1.17195	44	0	48
2026.01.04	22:40:00	1.17194	1.17196	1.17181	1.17189	55	0	48
2026.01.04	22:45:00	1.17189	1.17196	1.17181	1.17184	38	0	48
2026.01.04	22:50:00	1.17184	1.17193	1.17184	1.17193	21	0	48
2026.01.04	22:55:00	1.17193	1.17195	1.17093	1.17118	124	0	48
2026.01.04	23:00:00	1.17119	1.17121	1.16985	1.17016	290	0	8
2026.01.04	23:05:00	1.17017	1.17123	1.17017	1.17108	182	0	8
2026.01.04	23:10:00	1.17109	1.17126	1.17102	1.17114	83	0	8
2026.01.04	23:15:00	1.17115	1.17125	1.17104	1.17111	107	0	8
2026.01.04	23:20:00	1.17110	1.17125	1.17098	1.17114	101	0	8
2026.01.04	23:25:00	1.17113	1.17114	1.17083	1.17087	104	0	8
2026.01.04	23:30:00	1.17087	1.17087	1.17040	1.17065	146	0	8
2026.01.04	23:35:00	1.17063	1.17076	1.17054	1.17062	109	0	8
2026.01.04	23:40:00	1.17062	1.17062	1.17025	1.17039	86	0	8
2026.01.04	23:45:00	1.17038	1.17070	1.17023	1.17063	159	0	8
2026.01.04	23:50:00	1.17064	1.17078	1.17036	1.17046	151	0	8
2026.01.04	23:55:00	1.17045	1.17058	1.17011	1.17048	138	0	8
2026.01.05	00:00:00	1.17050	1.17094	1.17039	1.17083	294	0	8
2026.01.05	00:05:00	1.17083	1.17094	1.17042	1.17081	254	0	8
2026.01.05	00:10:00	1.17079	1.17098	1.17061	1.17078	218	0	8
2026.01.05	00:15:00	1.17078	1.17083	1.17053	1.17081	186	0	8
2026.01.05	00:20:00	1.17081	1.17100	1.17073	1.17089	181	0	8
2026.01.05	00:25:00	1.17090	1.17107	1.17067	1.17072	140	0	8
2026.01.05	00:30:00	1.17072	1.17099	1.17067	1.17087	157	0	8
2026.01.05	00:35:00	1.17087	1.17088	1.17060	1.17064	134	0	8
2026.01.05	00:40:00	1.17065	1.17069	1.17047	1.17067	125	0	8
2026.01.05	00:45:00	1.17068	1.17081	1.17060	1.17072	120	0	8
2026.01.05	00:50:00	1.17074	1.17077	1.17032	1.17038	151	0	8
2026.01.05	00:55:00	1.17036	1.17061	1.17034	1.17047	146	0	8
2026.01.05	01:00:00	1.17045	1.17053	1.17010	1.17016	265	0	8
2026.01.05	01:05:00	1.17016	1.17046	1.17000	1.17045	228	0	8
2026.01.05	01:10:00	1.17045	1.17063	1.17023	1.17032	197	0	8
2026.01.05	01:15:00	1.17032	1.17052	1.17021	1.17037	180	0	8
2026.01.05	01:20:00	1.17035	1.17069	1.17035	1.17043	190	0	8
2026.01.05	01:25:00	1.17041	1.17048	1.17012	1.17018	147	0	8
2026.01.05	01:30:00	1.17018	1.17031	1.17012	1.17016	177	0	8
2026.01.05	01:35:00	1.17016	1.17053	1.17012	1.17047	145	0	8
2026.01.05	01:40:00	1.17047	1.17054	1.17025	1.17052	106	0	8
2026.01.05	01:45:00	1.17052	1.17056	1.17029	1.17033	126	0	8
2026.01.05	01:50:00	1.17031	1.17036	1.17011	1.17014	162	0	8
2026.01.05	01:55:00	1.17012	1.17014	1.16992	1.17002	166	0	8
2026.01.05	02:00:00	1.17002	1.17015	1.16986	1.16994	201	0	8
2026.01.05	02:05:00	1.16993	1.16999	1.16940	1.16960	183	0	8
2026.01.05	02:10:00	1.16960	1.16977	1.16955	1.16970	123	0	8
2026.01.05	02:15:00	1.16972	1.16985	1.16963	1.16967	134	0	8
2026.01.05	02:20:00	1.16968	1.16972	1.16926	1.16932	147	0	8
2026.01.05	02:25:00	1.16931	1.16942	1.16907	1.16926	137	0	8
2026.01.05	02:30:00	1.16926	1.16939	1.16913	1.16923	131	0	8
2026.01.05	02:35:00	1.16921	1.16921	1.16853	1.16869	214	0	8
2026.01.05	02:40:00	1.16870	1.16870	1.16839	1.16851	196	0	8
2026.01.05	02:45:00	1.16851	1.16855	1.16836	1.16847	167	0	8
2026.01.05	02:50:00	1.16848	1.16879	1.16847	1.16873	157	0	8
2026.01.05	02:55:00	1.16874	1.16887	1.16868	1.16885	119	0	8
2026.01.05	03:00:00	1.16883	1.16904	1.16876	1.16901	200	0	8
2026.01.05	03:05:00	1.16900	1.16900	1.16845	1.16858	157	0	8
2026.01.05	03:10:00	1.16859	1.16859	1.16821	1.16825	150	0	8
2026.01.05	03:15:00	1.16826	1.16834	1.16812	1.16812	131	0	8
2026.01.05	03:20:00	1.16813	1.16813	1.16734	1.16737	184	0	8
2026.01.05	03:25:00	1.16739	1.16750	1.16720	1.16734	197	0	8
2026.01.05	03:30:00	1.16732	1.16735	1.16719	1.16723	140	0	8
2026.01.05	03:35:00	1.16724	1.16751	1.16724	1.16745	177	0	8
2026.01.05	03:40:00	1.16746	1.16760	1.16733	1.16751	133	0	8
